d,gap,atr,g_atr,t_fill,t_onh,t_onl,t_pdh,t_pdl,open_in_on,open_in_pd,r_first30,r_1000_1530,r_last30,r_1530,r_rest,year
787,37.5,181.60714285714286,0.20648967551622419,1030.0,940.0,1011.0,933.0,1035.0,True,True,0.004610850389064922,-0.00634203099941215,0.0014473642241275815,0.0002978487221294345,-0.004894666775284509,2024
788,-207.75,185.73214285714286,-1.118546293625613,,,930.0,,930.0,True,False,-0.0017924462105337559,0.0028718361185142167,0.001269182912213492,-0.010216786105640092,0.004141019030727578,2024
789,-90.0,173.85714285714286,-0.5176663927691043,961.0,962.0,,962.0,,True,True,0.0016022901107428796,0.0035105728776634836,0.001988857607730719,0.00019092037314737424,0.005499430485394356,2024
790,170.75,178.44642857142858,0.9568698088662063,1227.0,935.0,1219.0,930.0,1244.0,True,False,-0.0012547476298297084,-0.022334179766649954,-0.0018792842143769463,-0.014337064888109345,-0.02421346398102692,2024
791,63.0,197.16071428571428,0.3195362738882348,,948.0,,,,True,True,0.0037145612070127285,0.004576039990049871,0.00023235312311949412,0.011770018177610328,0.004808393113169486,2024
792,37.0,206.98214285714286,0.17875938227935467,934.0,993.0,939.0,,,True,True,-0.0016106579879039348,0.0007920035371394825,-0.0009969341688381426,0.0012019068057088369,-0.00020493063169856106,2024
793,94.25,205.30357142857142,0.4590762807688963,988.0,930.0,990.0,930.0,990.0,True,False,-0.0026542364240074415,-0.0007771862161134461,0.001853341313535818,0.0017064734074697734,0.0010761550974222143,2024
794,-222.25,205.89285714285714,-1.0794449262792716,,,,,930.0,True,False,0.0021751409338596358,0.00013750807881622457,0.0005223583221857327,-0.00986483300376813,0.0006598664010020952,2024
795,73.75,196.83928571428572,0.37467114215730746,975.0,1061.0,,930.0,,True,False,-0.00024639982602901977,0.013138398602810086,-0.0010815342616245826,0.016937894288738705,0.0120568643411854,2024
796,-185.25,210.60714285714286,-0.8795997965066983,,,967.0,,1118.0,True,True,0.0022382976452800882,-0.010855964940718457,0.0022576480501452474,-0.01869136736197585,-0.008598316890573261,2024
797,154.75,217.53571428571428,0.7113774421277295,1013.0,,970.0,,1110.0,True,True,-0.001705774801059421,-0.024667345898732693,0.0009934308458739813,-0.01789750737800167,-0.023673915052858797,2024
798,-8.0,241.85714285714286,-0.03307737743650325,932.0,975.0,,,938.0,True,True,0.0016496117368262808,0.0026086546749408634,-0.003796660153701662,0.003810645091923355,-0.0011880054787607622,2024
799,80.75,241.91071428571428,0.3338008415147265,957.0,,1013.0,,982.0,True,True,-0.0036961400025148157,-0.013222124153250508,-9.912136002616844e-05,-0.012411332188794547,-0.013321245513276665,2024
800,19.25,252.69642857142858,0.07617836195321885,931.0,,930.0,,935.0,True,True,-0.0035710274883364226,-0.002757838125784836,-0.0009684679026253992,-0.00523907065660526,-0.0037263060284101765,2024
801,-50.0,262.30357142857144,-0.19061883041731906,,,1238.0,,930.0,True,False,-0.0023033079089043226,-0.015778594339463596,1.4550428146571803e-05,-0.020935785463895042,-0.015764043911316986,2024
802,107.0,277.39285714285717,0.3857345178318527,1012.0,948.0,981.0,,,True,True,-0.00033264153842484096,0.006157592766293232,-0.0022596277632201604,0.012033178185219035,0.0038979650030731496,2024
803,78.25,288.39285714285717,0.2713312693498452,,930.0,,931.0,,True,True,0.004136880626926677,0.007031957347583814,-0.0009934292572971225,0.01566865508017549,0.006038528090286735,2024
804,124.0,290.625,0.4266666666666667,1076.0,936.0,1024.0,930.0,,True,False,0.00028195223915884564,-0.003756482930581286,-0.0006368931154846685,0.0035434391391218597,-0.004393376046065901,2024
805,-304.5,271.30357142857144,-1.1223589811097214,,1178.0,930.0,,930.0,True,False,0.0001584546354896392,0.013818183221004206,-0.0017488860643771191,-0.0034178370445754357,0.0120692971566271,2024
806,129.5,270.6607142857143,0.4784587979151547,,972.0,931.0,930.0,,True,False,0.004988455189926028,0.005774610633706922,-0.002742986815360745,0.01810769956576709,0.0030316238183461523,2024
807,82.25,277.42857142857144,0.29647270854788876,943.0,930.0,941.0,930.0,,True,False,-0.0030456734497991784,-0.0010919935565516558,0.0032165610559175472,0.00046235648508020097,0.0021245674993658663,2024
808,-68.75,271.25,-0.2534562211981567,,,1029.0,,1029.0,True,True,0.001988350604675765,-0.010108693861243436,-0.007289675031328388,-0.01196744344431567,-0.017398368892571757,2024
809,-61.75,285.92857142857144,-0.2159630277292031,1229.0,1226.0,1080.0,,930.0,True,False,-0.0015295878099276772,0.013753342498426298,-0.016245716269399243,0.008701745643548331,-0.0024923737709729426,2024
810,151.5,289.125,0.5239948119325551,968.0,1208.0,953.0,,969.0,True,True,-0.004803076355503978,0.009682241827615071,-0.0011750633125505738,0.01353277728561208,0.008507178515064492,2024
811,309.25,294.57142857142856,1.0498302618816684,,942.0,,930.0,,True,False,0.0024055687279801907,0.0008607047203754323,-0.0008190406577067457,0.020637500093212992,4.1664062668736146e-05,2024
812,72.75,270.2142857142857,0.2692307692307692,,935.0,,930.0,,True,False,0.001962193864149255,0.0016827590177754853,0.0031372574751328736,0.007678138532460318,0.004820016492908304,2024
813,14.0,269.17857142857144,0.052010083587634336,950.0,931.0,,930.0,,True,False,-0.0009888888168689198,0.0003846840829446832,-0.00020606235519758407,0.00016484648708248165,0.00017862172774709507,2024
814,-112.5,251.71428571428572,-0.4469353007945516,983.0,1002.0,,,930.0,True,False,0.00463423537089853,0.0008940300026750645,-6.874316867471168e-05,-0.0006734330910143761,0.0008252868340004249,2024
815,3.75,247.375,0.015159171298635674,931.0,999.0,,,,True,True,-0.0016096084698498598,0.002791089579946457,0.00041181639062137814,0.0013876964408750395,0.0032029059705678633,2024
816,58.5,227.85714285714286,0.2567398119122257,1013.0,934.0,1013.0,930.0,,True,False,0.0029779001871428103,-0.003716917601370994,-0.00035601807852418086,0.0024673432390269483,-0.0040729356798951556,2024
817,77.5,217.85714285714286,0.3557377049180328,946.0,930.0,940.0,,,True,True,-0.0024987894562092474,0.00010936731022013021,0.0004236853857754512,0.0018471774231980712,0.0005330526959956268,2024
818,-21.5,207.69642857142858,-0.10351646462041096,936.0,941.0,,984.0,,True,True,0.0008614972807650118,0.007041850983064838,-0.0004344225642233744,0.0067275209476087925,0.006607428418841362,2024
819,98.25,203.35714285714286,0.48314014752370915,,994.0,,930.0,,True,False,-0.0014327230943048557,0.011377972251860864,-9.361480190591686e-05,0.01526747213078838,0.011284357449954964,2024
820,-14.0,200.75,-0.06973848069738481,937.0,1015.0,930.0,950.0,,True,True,0.001604814787754057,-0.0010160836201812023,-0.002075481285728328,-0.0001605029094597461,-0.0030915649059095837,2024
821,0.25,192.44642857142858,0.001299062818966317,930.0,,1125.0,,934.0,True,True,-0.0006838340561069366,-0.0004561493028902964,0.00045614930289030554,-0.0011265793418130533,0.0,2024
822,5.0,190.60714285714286,0.026231965523702452,930.0,935.0,930.0,933.0,,True,True,0.005669525522652371,0.0015721388318780535,-0.000679180481691632,0.0075098903096818695,0.0008929583501864098,2024
823,-80.25,178.28571428571428,-0.45012019230769235,1093.0,1044.0,930.0,1295.0,,True,True,0.0011632961365351188,0.003535057407501165,0.0014238287423955199,0.00041289017042249145,0.004958886149896521,2024
824,7.25,159.48214285714286,0.04545963497928563,940.0,933.0,1184.0,930.0,,True,True,0.0008769016704877492,-0.00445891555409553,0.0028240704005415103,-0.003196465303034976,-0.0016348451535539653,2024
825,187.75,149.14285714285714,1.258860153256705,1177.0,,956.0,930.0,1206.0,True,False,-0.006845811556029946,-0.010732649303028436,0.0024633522062288042,-0.007638007996246202,-0.008269297096799752,2024
826,65.5,163.75,0.4,,934.0,,,,True,True,-0.0006664534262458222,0.005995405099770413,0.0006227351523234441,0.008826112129282613,0.006618140252093777,2024
828,46.0,166.46428571428572,0.276335550311092,944.0,,944.0,931.0,,True,True,-0.002964180603318205,0.0007948388882700465,0.003371034794100265,0.0002648761057508486,0.004165873682370366,2024
829,-177.75,168.33928571428572,-1.0559032566033733,,,,,930.0,True,False,0.0035242444397659196,0.0008492794905226705,-0.001951764177370738,-0.0050541910424218815,-0.0011024846868481577,2024
830,-46.0,165.125,-0.2785768357305072,,,1001.0,,930.0,True,True,-0.0013731962295146206,-0.005551965136518872,-0.0016783370951593997,-0.009373566469339237,-0.00723030223167819,2024
831,-2.0,171.75,-0.011644832605531296,930.0,,974.0,,953.0,True,True,-0.0031093338642278322,-0.007252193226945303,0.010173357576767383,-0.010469036632748528,0.0029211643498219487,2024
832,114.25,188.23214285714286,0.606963286215729,1010.0,930.0,1008.0,930.0,,True,False,-0.0019122893784722559,-0.004790058736519854,0.0034908267078469384,-0.0005781707109192789,-0.001299232028672769,2024
833,-15.0,203.83928571428572,-0.0735873850197109,960.0,1215.0,,,,True,True,-0.0018931135278438009,0.003541631240767469,0.001779490839589533,0.0008440232272495603,0.005321122080356872,2024
834,147.0,205.125,0.716636197440585,,952.0,,930.0,,True,False,0.00047737128457496763,0.00923720955576295,0.0023484506434450067,0.017544077168569962,0.011585660199207875,2024
835,25.25,206.5,0.12227602905569007,946.0,,956.0,930.0,,True,False,-0.003618584573380889,0.0015749068154513326,0.00010490565057689773,-0.0007210041933946591,0.001679812466028215,2024
836,-25.25,205.17857142857142,-0.12306353350739774,997.0,1163.0,,1009.0,930.0,True,True,-0.00042024532438934435,0.0007615646581919141,-0.00032818951269629243,-0.0009839227824107706,0.00043337514549573265,2024
837,-52.0,207.35714285714286,-0.25077506028246643,990.0,1009.0,,,930.0,True,False,0.00025011683219205885,0.006389630424901426,-0.00014387454164810142,0.0039050264531025167,0.006245755883253231,2024
838,-54.5,206.83928571428572,-0.26348959682293016,1008.0,1008.0,947.0,1013.0,,True,True,-0.001352052240280891,0.008488870977661515,0.0024716102756958433,0.004281208408196254,0.010960481253357333,2024
839,160.25,215.57142857142858,0.7433730947647448,,941.0,,930.0,,True,False,0.004563781840866371,-0.0012834665622017225,0.0013475966693851716,0.011573964065228984,6.413010718332039e-05,2024
840,144.5,219.82142857142858,0.6573517465475223,,,976.0,930.0,,True,False,-0.00028012631333231973,-0.0014910824578315636,-0.00048476190210552993,0.005614651173301031,-0.0019758443599370555,2024
841,-14.5,205.71428571428572,-0.07048611111111111,938.0,1155.0,,1155.0,,True,True,0.0030981684404315117,0.0017170661473313062,0.0007621951588503767,0.004074881482118745,0.0024792613061816586,2024
842,6.0,201.55357142857142,0.02976876052095331,932.0,1026.0,934.0,930.0,,True,False,-0.000139649733305586,0.014995618581410849,-0.003169376231964305,0.01516068432239124,0.011826242349446488,2024
845,46.25,217.14285714285714,0.21299342105263158,934.0,,931.0,930.0,979.0,True,False,-0.0005558266211120097,-0.01013295643872928,0.00023711025113746866,-0.008401739703230738,-0.009895846187591909,2024
846,-18.25,222.98214285714286,-0.08184511892368063,1040.0,,950.0,,945.0,True,True,-0.0031648169120172273,0.002152664752883701,-0.0010882686970971078,-0.001923461824035185,0.001064396055786723,2024
847,-52.5,206.42857142857142,-0.25432525951557095,961.0,,943.0,,930.0,True,True,0.0012164765071055572,-0.005756822253964309,-0.00442176731772551,-0.007172091109430933,-0.01017858957168983,2024
848,85.25,201.80357142857142,0.4224404919918592,,948.0,,,,True,True,0.00010085220118477202,0.007434978487517991,-0.0006633831531185267,0.011844139995225695,0.006771595334399518,2024
849,-37.5,202.05357142857142,-0.1855943437914273,946.0,,,949.0,,True,True,0.0021427908327384853,-0.0006260721690043223,0.002264524885972186,-0.00036316959793044777,0.0016384527169677693,2024
850,-14.25,190.375,-0.07485226526592252,930.0,930.0,,932.0,,True,True,0.003483084362540935,-0.000398878160477149,-0.00021196875410563486,0.002371621552487492,-0.0006108469145828093,2024
851,22.5,194.96428571428572,0.11540575196922513,930.0,960.0,930.0,945.0,1291.0,True,True,0.0038291359134195,-0.007798038942923587,-0.002930606879092277,-0.002847225880106774,-0.010728645822015829,2024
852,39.25,209.57142857142858,0.1872869802317655,934.0,1119.0,946.0,,946.0,True,True,-0.004214810740343987,0.006015734200115773,0.002047109174195131,0.003768133100742079,0.008062843374311044,2024
853,-66.5,217.44642857142858,-0.30582245216391557,938.0,938.0,,942.0,,True,True,0.004008021397538868,0.008104144185064133,0.0015191846260546049,0.008789737405848161,0.009623328811118853,2024
856,185.0,219.55357142857142,0.8426189507930053,,955.0,,930.0,,True,False,0.0035282448501913802,0.005299442349107263,-4.849131400285463e-05,0.017919105659454284,0.005250951035104351,2024
857,10.75,219.35714285714286,0.04900683816346467,930.0,932.0,,932.0,,True,True,9.692975023942906e-05,-0.0005089860381101441,0.0020585856315029766,0.0001091021500266717,0.0015495995933926625,2024
858,56.75,214.82142857142858,0.26417290108063174,1122.0,933.0,1045.0,930.0,,True,False,0.0012658916278967098,-0.004116995945218367,0.0007377173426030417,-0.00010887777271029822,-0.0033792786026153676,2024
859,78.5,216.30357142857142,0.36291587550565513,,931.0,,949.0,,True,True,0.0003010434187551759,0.005091941972616193,0.0011612665094450358,0.009181828536241334,0.0062532084820614625,2024
860,0.0,205.82142857142858,0.0,930.0,,943.0,,978.0,True,True,-0.0011972034760096698,-0.02095401223149881,-0.0003425788882561256,-0.022151215707508484,-0.021296591119754963,2024
861,13.5,236.0,0.057203389830508475,930.0,931.0,,,,True,True,0.004855325987861719,0.00644134377334648,-0.006550877464193709,0.011957252566038678,-0.00010953369084717371,2024
862,69.5,236.76785714285714,0.29353646579681725,1310.0,940.0,1173.0,1020.0,,True,True,0.0008608617636115073,-0.0003394062846987206,-0.001334498184170161,0.0038993034312863814,-0.0016739044688690087,2024
863,56.0,246.21428571428572,0.22744415433710471,957.0,930.0,963.0,,967.0,True,True,-0.0033106790445547886,-0.00012147863813091125,0.0010199622041169878,-0.0007165107449179901,0.0008984835659861679,2024
864,-339.0,243.71428571428572,-1.3909730363423212,,,930.0,,930.0,True,False,-0.0025451279506801053,-0.007637084872519629,-0.0031587713309405483,-0.026775838792717412,-0.010795856203460116,2024
865,149.5,251.19642857142858,0.5951517736546527,992.0,,991.0,,992.0,True,True,-0.0036683142660740315,-0.01223333506972555,0.0033992227115829977,-0.00845147970197764,-0.008834112358142535,2024
866,-22.75,270.80357142857144,-0.08400923178371249,934.0,,1049.0,,1048.0,True,True,0.0007798252077478704,-0.0058382729243459395,-0.0028622106672663294,-0.006202821234176311,-0.008700483591612308,2024
867,243.0,282.2142857142857,0.8610478359908884,,930.0,,938.0,,True,True,0.0007889744368290135,0.0011885475473190667,0.0002000375076995627,0.014229827577129156,0.001388585055018747,2024
868,-40.5,272.7857142857143,-0.14846818538884526,939.0,940.0,,981.0,,True,True,0.0024271856576111375,-0.0009876790971127451,-0.00309436809280248,-0.0005877240867191883,-0.004082047189915251,2024
869,-284.25,266.9642857142857,-1.0647491638795987,,,933.0,,930.0,True,False,-0.006564099937117503,-0.015234356963329148,-0.0006506773780837307,-0.03616737359583085,-0.015885034341412793,2024
870,12.5,281.42857142857144,0.04441624365482233,930.0,1095.0,957.0,,932.0,True,True,-0.00971293904011958,0.009621869690747239,-0.011739051868809577,0.000559608028711373,-0.002117182178062522,2024
871,172.0,302.57142857142856,0.5684608120868745,,1090.0,,,,True,True,-0.0017627592392370386,0.0028449892600465,-0.00044318152919128374,0.010098383775059531,0.0024018077308552827,2024
872,110.0,313.82142857142856,0.35051781040172986,1030.0,945.0,1019.0,938.0,,True,True,0.0037910444886520836,-0.0061011737411179635,-0.001651506562016191,0.003410040788814706,-0.007752680303134102,2024
873,79.0,321.5357142857143,0.245695879151394,956.0,931.0,1021.0,,997.0,True,True,-0.003232614544587895,-0.015185654122599215,0.0001452154802253798,-0.014314046993092026,-0.01504043864237381,2024
874,433.0,343.17857142857144,1.2617337912373816,,930.0,,930.0,,True,False,0.0009932216668060545,0.0023822872199247324,0.0030436341600568223,0.025981240428497535,0.0054259213799815915,2024
875,28.5,324.42857142857144,0.08784676354029061,981.0,,981.0,940.0,1021.0,True,True,0.006178059526928266,-0.03469873243736285,0.0026971393798390906,-0.027059939465147453,-0.03200159305752392,2024
876,-376.75,360.0,-1.0465277777777777,,,965.0,,930.0,True,False,-0.00405636477810398,-0.0011716147401498896,0.00041762935328834236,-0.02522718633148099,-0.000753985386861376,2024
877,-999.25,366.0357142857143,-2.7299248707190946,,960.0,,,930.0,True,False,0.018490706999674866,0.005199016512416459,0.0021525244915195623,-0.0316496401491087,0.007351541003935816,2024
878,56.5,406.01785714285717,0.1391564410432335,941.0,1137.0,941.0,1006.0,,True,True,0.0034650595498020493,0.010991832613518234,-0.009270673642382684,0.017587131980167196,0.0017211589711355192,2024
879,281.25,421.98214285714283,0.6664973974863527,1158.0,930.0,1215.0,930.0,1315.0,True,True,0.0036377199586169226,-0.0234774687761655,-0.006557946041715889,-0.004481189979551479,-0.030035414817881405,2024
880,252.0,437.42857142857144,0.5760940561724363,,962.0,,,,True,True,-0.0008645948951095472,0.012755535995299808,0.004152947861437883,0.025814971900430687,0.016908483856737867,2024
881,-68.25,449.4642857142857,-0.15184743742550655,939.0,1169.0,,973.0,,True,True,-0.001030285046264569,0.009449569492023545,0.0001477829205937229,0.004727122367746108,0.00959735241261741,2024
882,31.5,451.9642857142857,0.0696957724219676,941.0,981.0,942.0,976.0,,True,True,-0.005432822689914519,0.004359357306725118,0.0012880202497144583,0.0006177647855675125,0.005647377556439642,2024
883,176.5,456.32142857142856,0.38678876105502075,,931.0,,930.0,,True,False,0.004109122719345405,0.008469659487514759,0.002161879711273925,0.022000476264675876,0.01063153919878861,2024
884,36.0,442.8392857142857,0.08129360054840921,935.0,930.0,970.0,930.0,,True,False,-0.0056462908820412785,0.0015621413698205448,0.0025152961527442025,-0.0022012299083578597,0.004077437522564776,2024
885,244.75,426.4642857142857,0.5739050330793066,,932.0,,930.0,,True,False,0.005603843303557775,0.006185626341251334,0.00029360140628965627,0.02451739877081884,0.006479227747541158,2024
886,-83.75,427.14285714285717,-0.19607023411371235,980.0,,,1093.0,,True,True,-0.00028204043621190113,0.005357966309857268,3.825920612610918e-05,0.0007910181581121769,0.005396225515983453,2024
887,1.0,422.44642857142856,0.002367164052923025,930.0,1013.0,,1014.0,,True,True,-0.0008547608784807926,0.010019703994834386,0.0037835837796388913,0.00921595311432432,0.01380328777447345,2024
888,-42.25,409.26785714285717,-0.10323312535450935,934.0,,986.0,934.0,,True,True,0.0050709473538455875,-0.0047430123324918695,-0.0006307397524678913,-0.0018017228331635546,-0.005373752084959839,2024
889,30.25,403.51785714285717,0.07496570341195734,1012.0,946.0,1082.0,996.0,,True,True,0.0018504187602778313,-0.000389939564309239,0.0017472522938983385,0.002986186392284211,0.0013573127295891314,2024
890,91.75,360.4107142857143,0.25457067829361346,968.0,930.0,1009.0,930.0,1057.0,True,False,-0.0010757127633677804,-0.01990800930041011,0.0001659528570040776,-0.01638509104051573,-0.01974205644340624,2024
891,169.75,368.125,0.46112054329371815,,960.0,1122.0,,,True,True,-3.796531236416013e-05,0.002325876411942036,-0.0005809621401358375,0.010917693372836448,0.0017449142718062827,2024
892,-26.0,334.75,-0.07766990291262135,933.0,,931.0,,991.0,True,True,-0.0020767387481599882,-0.0068942104986989975,0.0003445657548494619,-0.010285674355328248,-0.00654964474384948,2024
893,-69.75,318.94642857142856,-0.21868876322714295,984.0,990.0,938.0,,932.0,True,True,0.0008703666328680623,0.005511764700084752,0.00013994999991035238,0.002815880357388405,0.005651714699995293,2024
894,-25.5,293.6607142857143,-0.08683490422620857,930.0,,945.0,,1020.0,True,True,-0.00347085218345835,-0.0052289711206672486,-0.0017748287705480479,-0.009998293328964685,-0.007003799891215322,2024
895,76.75,285.5892857142857,0.2687425748765085,1238.0,931.0,,960.0,,True,True,0.007447325356660845,-0.01231864375213772,-0.0005026194310223411,-0.0009272496124709031,-0.01282126318316008,2024
896,165.75,291.76785714285717,0.5680886223147071,1112.0,930.0,1112.0,,,True,True,0.0017240392753737849,-0.001545111817199899,0.002425140953216745,0.008689289390849293,0.0008800291360167541,2024
898,-132.25,293.23214285714283,-0.45100785579440966,,,931.0,,941.0,True,True,-0.005740854238261545,-0.017252245851454597,-0.0012090151942506112,-0.029759865275355117,-0.018461261045705203,2024
899,-134.0,312.94642857142856,-0.428188302425107,990.0,990.0,,,930.0,True,False,0.0049800965525886465,-0.00034265983439517317,-0.000474646002107763,-0.0024356057935050104,-0.0008173058365028797,2024
900,-70.5,312.8392857142857,-0.22535532850048517,936.0,939.0,,967.0,,True,True,0.008790309568370788,-0.004734795056728979,0.000645777756289554,0.0003296391799417497,-0.004089017300439387,2024
901,-45.75,315.80357142857144,-0.1448685326547922,,,984.0,,937.0,True,True,-0.009767698526593462,-0.012615415653859667,-0.002840219388809383,-0.024797028992537388,-0.01545563504266915,2024
902,170.5,340.0,0.5014705882352941,,933.0,1008.0,,,True,True,0.0031487648700397036,-0.0022634291895250983,0.0023169394635104744,0.010079996947067541,5.3510273985434866e-05,2024
903,69.75,332.89285714285717,0.2095268747988413,976.0,931.0,,930.0,,True,False,0.00022654131477532736,0.005103543678752422,-0.0001590921146697269,0.00905537921344224,0.004944451564082807,2024
904,46.5,340.51785714285717,0.13655671508731448,930.0,1111.0,974.0,930.0,1003.0,True,False,-0.005863096637063974,0.021466575834976152,0.002873583877714348,0.018066567247113346,0.024340159712690528,2024
905,4.25,378.82142857142856,0.011219006316583388,930.0,980.0,931.0,972.0,,True,True,-7.788970821262862e-05,0.009753780181830356,0.0002827945259543674,0.009896593738974545,0.010036574707784636,2024
906,-42.25,365.625,-0.11555555555555555,935.0,943.0,930.0,940.0,,True,True,0.002816848923194351,0.0033211332627543933,-7.681278168465667e-05,0.003963550830556187,0.0032443204810696027,2024
907,-92.0,356.0892857142857,-0.25836216839677045,,,930.0,,932.0,True,True,-0.0003344997972728878,-0.000501959583487851,0.0009650833615930037,-0.005558957730808338,0.0004631237781051315,2024
908,123.25,346.67857142857144,0.3555166374781086,1103.0,931.0,1127.0,930.0,,True,False,-0.0018036807642724125,-0.0056237629599699525,0.0014667664295610063,-0.0011067072730958996,-0.004156996530408991,2024
910,468.5,345.6607142857143,1.3553753164229994,,930.0,,930.0,,True,False,-0.002134206130615946,0.00487328576989019,-0.0012814533183401785,0.02638030582153261,0.003591832451549993,2024
911,-46.5,337.26785714285717,-0.1378726107904908,938.0,932.0,972.0,,1011.0,True,True,-0.0016609743620185783,0.0017857482095819722,-0.00023708362299962012,-0.002193475293080924,0.001548664586582443,2024
912,44.5,334.5357142857143,0.1330201772178926,935.0,,,931.0,,True,True,-0.0005604927500646781,0.0004484193294043533,7.471700936187126e-05,0.0021068255201536737,0.0005231363387661768,2024
913,58.5,301.375,0.19411032766486935,960.0,1072.0,963.0,930.0,963.0,True,False,-0.0022747481794042953,0.0031062871327900005,0.0009176132780171713,0.003741156414615945,0.004023900410807232,2024
914,-29.25,300.32142857142856,-0.09739564752051375,931.0,934.0,,956.0,,True,True,0.004507970876919716,-0.002486778677840244,0.0006563183255524353,0.0005699841550032724,-0.0018304603522878058,2024
915,308.0,287.9642857142857,1.0695770804911322,1020.0,,1015.0,930.0,,True,False,-0.0037014231031862292,-0.003997748929162087,-0.00020891065458866295,0.007436995853185074,-0.004206659583750848,2024
916,36.0,273.14285714285717,0.1317991631799163,932.0,,1070.0,,1231.0,True,True,-0.0024812994096505983,-0.004289207157560135,-0.0008402738798533175,-0.005002289794707883,-0.005129481037413393,2024
917,-43.5,271.51785714285717,-0.16021045708648468,932.0,936.0,1219.0,,930.0,True,True,0.0012257407050500384,-0.0024901984584096504,0.0057515140274209476,-0.00341779068120086,0.0032613155690112854,2024
918,-18.25,267.375,-0.06825619448340346,,,932.0,,947.0,True,True,-0.010323697010184566,-0.0003118626332759954,-0.002973812667399053,-0.011536299421429481,-0.003285675300675034,2024
919,-35.5,246.05357142857142,-0.14427752376805283,977.0,980.0,939.0,,,True,True,-0.0013422399857539683,0.006556087842402784,-0.001847368026697037,0.003435334825536033,0.004708719815705649,2024
920,-98.0,243.07142857142858,-0.4031736702909198,954.0,962.0,,964.0,,True,True,0.0055590477452215166,-0.00499422135155826,0.003244702023004318,-0.004344757136687796,-0.0017495193285539058,2024
921,239.25,247.05357142857142,0.9684134441633538,,,,930.0,,True,False,-0.006982757590194028,0.005436617375075764,0.0015461402151181428,0.010352471514710707,0.006982757590193965,2024
922,-90.25,251.91071428571428,-0.35826185581626147,,,1230.0,,1246.0,True,True,-0.0013417151117076874,-0.005709955546867255,0.00017502406625579837,-0.01152345697409404,-0.0055349314806113275,2024
923,104.25,249.39285714285714,0.41801517972218244,,936.0,,960.0,,True,True,0.002620517281701518,0.006564534418791577,0.0005543408105984319,0.014384272933193915,0.007118875229390019,2024
924,-18.0,243.51785714285714,-0.07391655056097382,967.0,967.0,,980.0,,True,True,-0.0007891881636788032,0.008182165382022013,0.001259453710375705,0.006505884360406036,0.009441619092397517,2024
925,-99.25,243.89285714285714,-0.40694098696734515,1076.0,1080.0,948.0,1080.0,,True,True,-7.368020339068823e-05,0.002845021907719154,0.000685518450153381,-0.002091807851654843,0.0035305403578726816,2024
926,-89.25,242.66071428571428,-0.3677974832585179,971.0,986.0,930.0,,,True,True,0.000958231031552162,0.00596212704818326,-0.001551382201518708,0.0025421049597069943,0.004410744846664607,2024
927,100.75,247.76785714285714,0.40663063063063065,,931.0,,930.0,,True,False,0.005834385959162699,-0.0015856208121355258,-0.0007876926467177499,0.00916337921831237,-0.0023733134588532715,2024
928,10.0,240.14285714285714,0.04164187983343248,930.0,935.0,976.0,,989.0,True,True,-0.00010906116524487313,-0.01634753994987409,0.002386900255991451,-0.015971793755943858,-0.013960639693882549,2024
929,9.0,259.4107142857143,0.03469401803538239,930.0,,931.0,,944.0,True,True,-0.0063460981285862915,0.006161828603173263,-0.00012286521701167872,0.000258034393729967,0.006038963386161512,2024
930,227.0,248.23214285714286,0.9144665851377599,,,,930.0,,True,False,-0.006779273662272108,-0.0026093203012573676,-0.0008344582641529006,0.0017064745806715145,-0.003443778565410238,2024
931,101.75,249.10714285714286,0.40845878136200714,,945.0,,,,True,True,0.0004640824684548606,0.0007689256778938594,-0.00040269685403398727,0.006217129314605808,0.0003662288238599733,2024
932,-55.0,239.53571428571428,-0.22961085433129566,936.0,936.0,,966.0,930.0,True,False,0.0032012930250239617,-0.0006955927767975611,0.002024415623270744,-0.00018309764648614927,0.0013288228464731846,2024
933,-117.75,222.5,-0.5292134831460674,1175.0,1180.0,,1180.0,,True,True,0.0028142837261542937,0.004206630722410676,-0.00032857708166250503,0.0012662236576260642,0.0038780536407482403,2024
934,-104.75,220.78571428571428,-0.474441928178583,,,931.0,,966.0,True,True,-9.787608894967438e-05,-0.012186716059722278,0.0016211370069600173,-0.017397508185840814,-0.010565579052762156,2024
935,154.25,231.42857142857142,0.6665123456790124,,,1070.0,,,True,True,-0.0017440650952995724,0.0026026974694255216,-0.0004905567917849985,0.008458922711834906,0.0021121406776404878,2024
936,111.25,225.32142857142858,0.49373910286891737,,930.0,,930.0,,True,False,0.00769314028031092,-0.006571339428620115,-0.0009388126539190109,0.006565738815641047,-0.007510152082539068,2024
937,130.25,225.89285714285714,0.576600790513834,1315.0,,931.0,,,True,True,-0.003351022404174562,-0.0013874016440267726,-0.0013283532203755646,0.0015966753549023886,-0.002715754864402257,2024
938,10.5,217.39285714285714,0.04829965500246427,930.0,982.0,932.0,1080.0,931.0,True,True,0.00015843901045317746,0.011040863557322532,-0.0022685049668467166,0.01171135407671472,0.00877235859047592,2024
939,-33.75,222.39285714285714,-0.15175847117392002,984.0,,930.0,,,True,True,-0.001392462764723819,-0.002948727086083977,-0.0018123769595274409,-0.005973349802077417,-0.004761104045611457,2024
940,-168.5,220.82142857142858,-0.7630600032346757,,,932.0,,930.0,True,False,-0.009868825778450023,-0.0042114740889921025,-0.0034919284718644143,-0.02231985455705928,-0.007703402560856466,2024
