tipo,R,S,rr,K,G,colchon,cons,cons_pcobra,cons_dias,opt,opt_pcobra,opt_dias,prom
growth,600,60,2.0,2,1000000000.0,2500,643.5,0.174,29.682,1714.5,0.24466666666666667,43.70466666666667,1179.0
growth,600,60,3.0,1,300.0,-1,660.6,0.20933333333333334,28.369333333333334,1676.7,0.286,44.534666666666666,1168.65
growth,600,60,3.0,1,300.0,2500,660.6,0.20933333333333334,28.369333333333334,1676.7,0.286,44.534666666666666,1168.65
growth,600,60,3.0,1,600.0,-1,660.6,0.20933333333333334,28.369333333333334,1676.7,0.286,44.534666666666666,1168.65
growth,600,60,3.0,1,600.0,2500,660.6,0.20933333333333334,28.369333333333334,1676.7,0.286,44.534666666666666,1168.65
growth,600,60,3.0,1,1000000000.0,-1,660.6,0.20933333333333334,28.369333333333334,1676.7,0.286,44.534666666666666,1168.65
growth,600,60,3.0,1,1000000000.0,2500,660.6,0.20933333333333334,28.369333333333334,1676.7,0.286,44.534666666666666,1168.65
growth,600,60,3.0,2,300.0,-1,820.8,0.218,22.604,1535.4,0.24333333333333335,29.265333333333334,1178.1
growth,600,60,3.0,2,300.0,2500,820.8,0.21733333333333332,22.685333333333332,1534.5,0.24266666666666667,29.266666666666666,1177.65
growth,600,60,3.0,2,600.0,-1,837.0,0.21866666666666668,22.956666666666667,1539.9,0.244,29.410666666666668,1188.45
growth,600,60,3.0,2,600.0,2500,837.0,0.218,23.038,1539.0,0.24333333333333335,29.412,1188.0
growth,600,60,3.0,2,1000000000.0,-1,539.1,0.17933333333333334,29.832,936.0,0.19,35.13666666666666,737.55
growth,600,60,3.0,2,1000000000.0,2500,544.5,0.168,30.704666666666668,941.4,0.182,35.898,742.95
growth,600,90,1.5,1,300.0,-1,846.9,0.258,22.144666666666666,1313.1,0.31466666666666665,24.901333333333334,1080.0
growth,600,90,1.5,1,300.0,2500,882.0,0.202,27.99266666666667,1489.5,0.26,31.706666666666667,1185.75
growth,600,90,1.5,1,600.0,-1,846.9,0.258,22.144666666666666,1313.1,0.31466666666666665,24.901333333333334,1080.0
growth,600,90,1.5,1,600.0,2500,882.0,0.202,27.99266666666667,1489.5,0.26,31.706666666666667,1185.75
growth,600,90,1.5,1,1000000000.0,-1,846.9,0.258,22.144666666666666,1313.1,0.31466666666666665,24.901333333333334,1080.0
growth,600,90,1.5,1,1000000000.0,2500,882.0,0.202,27.99266666666667,1489.5,0.26,31.706666666666667,1185.75
growth,600,90,1.5,2,300.0,-1,828.9,0.26866666666666666,17.552666666666667,1142.1,0.2966666666666667,16.258666666666667,985.5
growth,600,90,1.5,2,300.0,2500,890.1,0.20466666666666666,21.996,1270.8,0.24466666666666667,21.252,1080.45
growth,600,90,1.5,2,600.0,-1,833.4,0.2673333333333333,17.629333333333335,1098.0,0.29133333333333333,15.935333333333332,965.7
growth,600,90,1.5,2,600.0,2500,880.2,0.206,21.781333333333333,1237.5,0.24066666666666667,20.996,1058.85
growth,600,90,1.5,2,1000000000.0,-1,822.6,0.21333333333333335,31.431333333333335,1322.1,0.23266666666666666,35.694,1072.35
growth,600,90,1.5,2,1000000000.0,2500,817.2,0.21133333333333335,31.613333333333333,1330.2,0.232,35.88466666666667,1073.7
growth,600,90,2.0,1,300.0,-1,878.4,0.2613333333333333,25.754666666666665,1624.5,0.31933333333333336,33.574666666666666,1251.45
growth,600,90,2.0,1,300.0,2500,877.5,0.21133333333333335,30.202666666666666,1724.4,0.2826666666666667,39.072,1300.95
growth,600,90,2.0,1,600.0,-1,878.4,0.2613333333333333,25.754666666666665,1624.5,0.31933333333333336,33.574666666666666,1251.45
growth,600,90,2.0,1,600.0,2500,877.5,0.21133333333333335,30.202666666666666,1724.4,0.2826666666666667,39.072,1300.95
growth,600,90,2.0,1,1000000000.0,-1,878.4,0.2613333333333333,25.754666666666665,1624.5,0.31933333333333336,33.574666666666666,1251.45
growth,600,90,2.0,1,1000000000.0,2500,877.5,0.21133333333333335,30.202666666666666,1724.4,0.2826666666666667,39.072,1300.95
growth,600,90,2.0,2,300.0,-1,1053.9,0.26666666666666666,22.55666666666667,1070.1,0.2813333333333333,19.253333333333334,1062.0
growth,600,90,2.0,2,300.0,2500,1039.5,0.22533333333333333,25.352666666666668,1152.9,0.23266666666666666,23.21,1096.2
growth,600,90,2.0,2,600.0,-1,1050.3,0.268,22.342666666666666,1080.0,0.2786666666666667,19.432,1065.15
growth,600,90,2.0,2,600.0,2500,1034.1,0.22733333333333333,25.298666666666666,1171.8,0.23133333333333334,23.654666666666667,1102.9499999999998
growth,600,90,2.0,2,1000000000.0,-1,732.6,0.19666666666666666,34.61,905.4,0.19,33.7,819.0
growth,600,90,2.0,2,1000000000.0,2500,714.6,0.186,35.392,906.3,0.18533333333333332,34.24133333333333,810.45
growth,600,90,3.0,1,300.0,-1,624.6,0.192,32.002,1400.4,0.24,43.00866666666667,1012.5
growth,600,90,3.0,1,300.0,2500,622.8,0.19066666666666668,32.00666666666667,1400.4,0.24,43.00866666666667,1011.6
growth,600,90,3.0,1,600.0,-1,624.6,0.192,32.002,1400.4,0.24,43.00866666666667,1012.5
growth,600,90,3.0,1,600.0,2500,622.8,0.19066666666666668,32.00666666666667,1400.4,0.24,43.00866666666667,1011.6
growth,600,90,3.0,1,1000000000.0,-1,624.6,0.192,32.002,1400.4,0.24,43.00866666666667,1012.5
growth,600,90,3.0,1,1000000000.0,2500,622.8,0.19066666666666668,32.00666666666667,1400.4,0.24,43.00866666666667,1011.6
growth,600,90,3.0,2,300.0,-1,818.1,0.20066666666666666,28.14,1295.1,0.216,29.755333333333333,1056.6
growth,600,90,3.0,2,300.0,2500,815.4,0.198,28.350666666666665,1294.2,0.21466666666666667,29.818,1054.8
growth,600,90,3.0,2,600.0,-1,815.4,0.19866666666666666,27.986,1307.7,0.216,29.968,1061.55
growth,600,90,3.0,2,600.0,2500,812.7,0.196,28.196666666666665,1306.8,0.21466666666666667,30.030666666666665,1059.75
growth,600,90,3.0,2,1000000000.0,-1,529.2,0.18,30.445333333333334,715.5,0.18266666666666667,30.018666666666668,622.35
growth,600,90,3.0,2,1000000000.0,2500,509.4,0.168,31.217333333333332,712.8,0.17066666666666666,30.951333333333334,611.0999999999999
select_flex,100,30,1.5,1,300.0,-1,0.0,0.0,213.93,0.0,0.0,238.11333333333334,0.0
select_flex,100,30,1.5,1,600.0,-1,0.0,0.0,213.93,0.0,0.0,238.11333333333334,0.0
select_flex,100,30,1.5,1,1000000000.0,-1,0.0,0.0,213.93,0.0,0.0,238.11333333333334,0.0
select_flex,100,30,1.5,2,300.0,-1,275.9097938443528,0.422,150.51866666666666,564.2872675707272,0.6213333333333333,179.764,420.09853070754
select_flex,100,30,1.5,2,600.0,-1,275.9097938443528,0.422,150.51866666666666,564.2872675707272,0.6213333333333333,179.764,420.09853070754
select_flex,100,30,1.5,2,1000000000.0,-1,275.9097938443528,0.422,150.51866666666666,564.2872675707272,0.6213333333333333,179.764,420.09853070754
select_flex,100,30,2.0,1,300.0,-1,0.0,0.0,203.91133333333335,0.0,0.0,233.67733333333334,0.0
select_flex,100,30,2.0,1,600.0,-1,0.0,0.0,203.91133333333335,0.0,0.0,233.67733333333334,0.0
select_flex,100,30,2.0,1,1000000000.0,-1,0.0,0.0,203.91133333333335,0.0,0.0,233.67733333333334,0.0
select_flex,100,30,2.0,2,300.0,-1,379.1123881071092,0.496,138.73266666666666,697.6102934776036,0.6653333333333333,163.14266666666666,538.3613407923564
select_flex,100,30,2.0,2,600.0,-1,379.1123881071092,0.496,138.73266666666666,697.6102934776036,0.6653333333333333,163.14266666666666,538.3613407923564
select_flex,100,30,2.0,2,1000000000.0,-1,379.1123881071092,0.496,138.73266666666666,697.6102934776036,0.6653333333333333,163.14266666666666,538.3613407923564
select_flex,100,30,3.0,1,300.0,-1,694.6448700311827,0.6866666666666666,194.47333333333333,1232.6784435643212,0.8453333333333334,214.60933333333332,963.6616567977519
select_flex,100,30,3.0,1,600.0,-1,694.6448700311827,0.6866666666666666,194.47333333333333,1232.6784435643212,0.8453333333333334,214.60933333333332,963.6616567977519
select_flex,100,30,3.0,1,1000000000.0,-1,694.6448700311827,0.6866666666666666,194.47333333333333,1232.6784435643212,0.8453333333333334,214.60933333333332,963.6616567977519
select_flex,100,30,3.0,2,300.0,-1,612.578713073647,0.6086666666666667,132.40666666666667,1421.1437155509802,0.802,154.496,1016.8612143123137
select_flex,100,30,3.0,2,600.0,-1,612.578713073647,0.6086666666666667,132.40666666666667,1421.1437155509802,0.802,154.496,1016.8612143123137
select_flex,100,30,3.0,2,1000000000.0,-1,612.578713073647,0.6086666666666667,132.40666666666667,1421.1437155509802,0.802,154.496,1016.8612143123137
select_flex,100,45,1.5,1,300.0,-1,0.0,0.0,161.964,0.0,0.0,210.66066666666666,0.0
select_flex,100,45,1.5,1,600.0,-1,0.0,0.0,161.964,0.0,0.0,210.66066666666666,0.0
select_flex,100,45,1.5,1,1000000000.0,-1,0.0,0.0,161.964,0.0,0.0,210.66066666666666,0.0
select_flex,100,45,1.5,2,300.0,-1,508.846339004328,0.5453333333333333,100.70866666666667,1143.1436363388477,0.7493333333333333,124.01133333333334,825.9949876715879
select_flex,100,45,1.5,2,600.0,-1,508.846339004328,0.5453333333333333,100.70866666666667,1143.1436363388477,0.7493333333333333,124.01133333333334,825.9949876715879
select_flex,100,45,1.5,2,1000000000.0,-1,508.846339004328,0.5453333333333333,100.70866666666667,1143.1436363388477,0.7493333333333333,124.01133333333334,825.9949876715879
select_flex,100,45,2.0,1,300.0,-1,683.3993302552803,0.6513333333333333,149.85666666666665,1604.3558556182722,0.8653333333333333,185.08933333333334,1143.8775929367762
select_flex,100,45,2.0,1,600.0,-1,683.3993302552803,0.6513333333333333,149.85666666666665,1604.3558556182722,0.8653333333333333,185.08933333333334,1143.8775929367762
select_flex,100,45,2.0,1,1000000000.0,-1,683.3993302552803,0.6513333333333333,149.85666666666665,1604.3558556182722,0.8653333333333333,185.08933333333334,1143.8775929367762
select_flex,100,45,2.0,2,300.0,-1,763.9854833583091,0.6206666666666667,98.85533333333333,1503.8822096514327,0.7853333333333333,114.26133333333334,1133.9338465048709
select_flex,100,45,2.0,2,600.0,-1,763.9854833583091,0.6206666666666667,98.85533333333333,1503.8822096514327,0.7853333333333333,114.26133333333334,1133.9338465048709
select_flex,100,45,2.0,2,1000000000.0,-1,763.9854833583091,0.6206666666666667,98.85533333333333,1503.8822096514327,0.7853333333333333,114.26133333333334,1133.9338465048709
select_flex,100,45,3.0,1,300.0,-1,795.143852554727,0.6753333333333333,124.27333333333333,1953.7799217669651,0.876,152.25,1374.4618871608461
select_flex,100,45,3.0,1,600.0,-1,795.143852554727,0.6753333333333333,124.27333333333333,1953.7799217669651,0.876,152.25,1374.4618871608461
select_flex,100,45,3.0,1,1000000000.0,-1,795.143852554727,0.6753333333333333,124.27333333333333,1953.7799217669651,0.876,152.25,1374.4618871608461
select_flex,100,45,3.0,2,300.0,-1,1185.6122093825215,0.73,77.00133333333333,1622.023996379463,0.8106666666666666,76.39333333333333,1403.8181028809922
select_flex,100,45,3.0,2,600.0,-1,1185.6122093825215,0.73,77.00133333333333,1622.023996379463,0.8106666666666666,76.39333333333333,1403.8181028809922
select_flex,100,45,3.0,2,1000000000.0,-1,1185.6122093825215,0.73,77.00133333333333,1622.023996379463,0.8106666666666666,76.39333333333333,1403.8181028809922
select_flex,100,60,1.5,1,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,1.5,1,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,1.5,1,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,1.5,2,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,1.5,2,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,1.5,2,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,2.0,1,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,2.0,1,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,2.0,1,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,2.0,2,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,2.0,2,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,2.0,2,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,3.0,1,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,3.0,1,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,3.0,1,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,3.0,2,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,3.0,2,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,60,3.0,2,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,1.5,1,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,1.5,1,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,1.5,1,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,1.5,2,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,1.5,2,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,1.5,2,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,2.0,1,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,2.0,1,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,2.0,1,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,2.0,2,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,2.0,2,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,2.0,2,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,3.0,1,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,3.0,1,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,3.0,1,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,3.0,2,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,3.0,2,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,100,90,3.0,2,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,30,1.5,1,300.0,-1,499.6626875588639,0.5466666666666666,103.274,1091.6150183064658,0.7653333333333333,136.994,795.6388529326648
select_flex,150,30,1.5,1,600.0,-1,499.6626875588639,0.5466666666666666,103.274,1091.6150183064658,0.7653333333333333,136.994,795.6388529326648
select_flex,150,30,1.5,1,1000000000.0,-1,499.6626875588639,0.5466666666666666,103.274,1091.6150183064658,0.7653333333333333,136.994,795.6388529326648
select_flex,150,30,1.5,2,300.0,-1,404.1549012645916,0.454,58.751333333333335,675.7870726726085,0.6173333333333333,66.364,539.9709869686001
select_flex,150,30,1.5,2,600.0,-1,404.1549012645916,0.454,58.751333333333335,675.7870726726085,0.6173333333333333,66.364,539.9709869686001
select_flex,150,30,1.5,2,1000000000.0,-1,404.1549012645916,0.454,58.751333333333335,675.7870726726085,0.6173333333333333,66.364,539.9709869686001
select_flex,150,30,2.0,1,300.0,-1,567.1000090867183,0.5773333333333334,88.72533333333334,1277.7114904624955,0.7846666666666666,113.47866666666667,922.4057497746069
select_flex,150,30,2.0,1,600.0,-1,567.1000090867183,0.5773333333333334,88.72533333333334,1277.7114904624955,0.7846666666666666,113.47866666666667,922.4057497746069
select_flex,150,30,2.0,1,1000000000.0,-1,567.1000090867183,0.5773333333333334,88.72533333333334,1277.7114904624955,0.7846666666666666,113.47866666666667,922.4057497746069
select_flex,150,30,2.0,2,300.0,-1,425.30297334565535,0.408,52.623333333333335,660.043799597552,0.552,58.97533333333333,542.6733864716036
select_flex,150,30,2.0,2,600.0,-1,425.30297334565535,0.408,52.623333333333335,660.043799597552,0.552,58.97533333333333,542.6733864716036
select_flex,150,30,2.0,2,1000000000.0,-1,425.30297334565535,0.408,52.623333333333335,660.043799597552,0.552,58.97533333333333,542.6733864716036
select_flex,150,30,3.0,1,300.0,-1,834.8678322145064,0.6613333333333333,74.364,1324.7407809250285,0.7806666666666666,81.238,1079.8043065697675
select_flex,150,30,3.0,1,600.0,-1,834.8678322145064,0.6613333333333333,74.364,1324.7407809250285,0.7806666666666666,81.238,1079.8043065697675
select_flex,150,30,3.0,1,1000000000.0,-1,834.8678322145064,0.6613333333333333,74.364,1324.7407809250285,0.7806666666666666,81.238,1079.8043065697675
select_flex,150,30,3.0,2,300.0,-1,747.430336985143,0.6346666666666667,41.456,1145.100304286466,0.7366666666666667,46.754,946.2653206358045
select_flex,150,30,3.0,2,600.0,-1,836.1142542661222,0.6366666666666667,38.37866666666667,1343.8101381879173,0.7653333333333333,43.550666666666665,1089.9621962270198
select_flex,150,30,3.0,2,1000000000.0,-1,836.1142542661222,0.6366666666666667,38.37866666666667,1343.8101381879173,0.7653333333333333,43.550666666666665,1089.9621962270198
select_flex,150,45,1.5,1,300.0,-1,0.0,0.0,161.964,0.0,0.0,210.66066666666666,0.0
select_flex,150,45,1.5,1,600.0,-1,0.0,0.0,161.964,0.0,0.0,210.66066666666666,0.0
select_flex,150,45,1.5,1,1000000000.0,-1,0.0,0.0,161.964,0.0,0.0,210.66066666666666,0.0
select_flex,150,45,1.5,2,300.0,-1,508.846339004328,0.5453333333333333,100.70866666666667,1143.1436363388477,0.7493333333333333,124.01133333333334,825.9949876715879
select_flex,150,45,1.5,2,600.0,-1,508.846339004328,0.5453333333333333,100.70866666666667,1143.1436363388477,0.7493333333333333,124.01133333333334,825.9949876715879
select_flex,150,45,1.5,2,1000000000.0,-1,508.846339004328,0.5453333333333333,100.70866666666667,1143.1436363388477,0.7493333333333333,124.01133333333334,825.9949876715879
select_flex,150,45,2.0,1,300.0,-1,683.3993302552803,0.6513333333333333,149.85666666666665,1604.3558556182722,0.8653333333333333,185.08933333333334,1143.8775929367762
select_flex,150,45,2.0,1,600.0,-1,683.3993302552803,0.6513333333333333,149.85666666666665,1604.3558556182722,0.8653333333333333,185.08933333333334,1143.8775929367762
select_flex,150,45,2.0,1,1000000000.0,-1,683.3993302552803,0.6513333333333333,149.85666666666665,1604.3558556182722,0.8653333333333333,185.08933333333334,1143.8775929367762
select_flex,150,45,2.0,2,300.0,-1,763.9854833583091,0.6206666666666667,98.85533333333333,1503.8822096514327,0.7853333333333333,114.26133333333334,1133.9338465048709
select_flex,150,45,2.0,2,600.0,-1,763.9854833583091,0.6206666666666667,98.85533333333333,1503.8822096514327,0.7853333333333333,114.26133333333334,1133.9338465048709
select_flex,150,45,2.0,2,1000000000.0,-1,763.9854833583091,0.6206666666666667,98.85533333333333,1503.8822096514327,0.7853333333333333,114.26133333333334,1133.9338465048709
select_flex,150,45,3.0,1,300.0,-1,795.143852554727,0.6753333333333333,124.27333333333333,1953.7799217669651,0.876,152.25,1374.4618871608461
select_flex,150,45,3.0,1,600.0,-1,795.143852554727,0.6753333333333333,124.27333333333333,1953.7799217669651,0.876,152.25,1374.4618871608461
select_flex,150,45,3.0,1,1000000000.0,-1,795.143852554727,0.6753333333333333,124.27333333333333,1953.7799217669651,0.876,152.25,1374.4618871608461
select_flex,150,45,3.0,2,300.0,-1,1185.6122093825215,0.73,77.00133333333333,1622.023996379463,0.8106666666666666,76.39333333333333,1403.8181028809922
select_flex,150,45,3.0,2,600.0,-1,1185.6122093825215,0.73,77.00133333333333,1622.023996379463,0.8106666666666666,76.39333333333333,1403.8181028809922
select_flex,150,45,3.0,2,1000000000.0,-1,1185.6122093825215,0.73,77.00133333333333,1622.023996379463,0.8106666666666666,76.39333333333333,1403.8181028809922
select_flex,150,60,1.5,1,300.0,-1,850.9920759627375,0.696,129.026,1934.0810758832667,0.888,160.736,1392.5365759230021
select_flex,150,60,1.5,1,600.0,-1,850.9920759627375,0.696,129.026,1934.0810758832667,0.888,160.736,1392.5365759230021
select_flex,150,60,1.5,1,1000000000.0,-1,850.9920759627375,0.696,129.026,1934.0810758832667,0.888,160.736,1392.5365759230021
select_flex,150,60,1.5,2,300.0,-1,893.6869635917704,0.6726666666666666,81.16933333333333,1533.4190451009379,0.794,89.916,1213.553004346354
select_flex,150,60,1.5,2,600.0,-1,893.6869635917704,0.6726666666666666,81.16933333333333,1533.4190451009379,0.794,89.916,1213.553004346354
select_flex,150,60,1.5,2,1000000000.0,-1,893.6869635917704,0.6726666666666666,81.16933333333333,1533.4190451009379,0.794,89.916,1213.553004346354
select_flex,150,60,2.0,1,300.0,-1,1034.5320597606772,0.7313333333333333,115.18,2149.4428322704143,0.8946666666666667,136.41933333333333,1591.9874460155456
select_flex,150,60,2.0,1,600.0,-1,1034.5320597606772,0.7313333333333333,115.18,2149.4428322704143,0.8946666666666667,136.41933333333333,1591.9874460155456
select_flex,150,60,2.0,1,1000000000.0,-1,1034.5320597606772,0.7313333333333333,115.18,2149.4428322704143,0.8946666666666667,136.41933333333333,1591.9874460155456
select_flex,150,60,2.0,2,300.0,-1,905.873037441606,0.638,72.72,1789.2751378833702,0.7653333333333333,80.95,1347.5740876624882
select_flex,150,60,2.0,2,600.0,-1,905.873037441606,0.638,72.72,1789.2751378833702,0.7653333333333333,80.95,1347.5740876624882
select_flex,150,60,2.0,2,1000000000.0,-1,905.873037441606,0.638,72.72,1789.2751378833702,0.7653333333333333,80.95,1347.5740876624882
select_flex,150,60,3.0,1,300.0,-1,1070.5535134111103,0.7386666666666667,90.95866666666667,1858.0378007599645,0.8446666666666667,96.07933333333334,1464.2956570855374
select_flex,150,60,3.0,1,600.0,-1,1070.5535134111103,0.7386666666666667,90.95866666666667,1858.0378007599645,0.8446666666666667,96.07933333333334,1464.2956570855374
select_flex,150,60,3.0,1,1000000000.0,-1,1070.5535134111103,0.7386666666666667,90.95866666666667,1858.0378007599645,0.8446666666666667,96.07933333333334,1464.2956570855374
select_flex,150,60,3.0,2,300.0,-1,1058.071999634989,0.7033333333333334,58.328,1433.2941787037516,0.7886666666666666,55.17666666666667,1245.6830891693703
select_flex,150,60,3.0,2,600.0,-1,1079.6052288562894,0.7,54.367333333333335,1365.5138958834125,0.7713333333333333,49.856,1222.559562369851
select_flex,150,60,3.0,2,1000000000.0,-1,1079.6052288562894,0.7,54.367333333333335,1365.5138958834125,0.7713333333333333,49.856,1222.559562369851
select_flex,150,90,1.5,1,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,1.5,1,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,1.5,1,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,1.5,2,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,1.5,2,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,1.5,2,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,2.0,1,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,2.0,1,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,2.0,1,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,2.0,2,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,2.0,2,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,2.0,2,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,3.0,1,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,3.0,1,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,3.0,1,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,3.0,2,300.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,3.0,2,600.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,150,90,3.0,2,1000000000.0,-1,0.0,0.0,250.0,0.0,0.0,250.0,0.0
select_flex,250,30,1.5,1,300.0,-1,573.23212030142,0.5593333333333333,54.080666666666666,1053.1215020314107,0.7346666666666667,67.38666666666667,813.1768111664153
select_flex,250,30,1.5,1,600.0,-1,573.23212030142,0.5593333333333333,54.080666666666666,1053.1215020314107,0.7346666666666667,67.38666666666667,813.1768111664153
select_flex,250,30,1.5,1,1000000000.0,-1,573.23212030142,0.5593333333333333,54.080666666666666,1053.1215020314107,0.7346666666666667,67.38666666666667,813.1768111664153
select_flex,250,30,1.5,2,300.0,-1,364.73274174740567,0.37,32.15533333333333,629.4432668149834,0.52,37.31466666666667,497.08800428119457
select_flex,250,30,1.5,2,600.0,-1,364.73274174740567,0.37,32.15533333333333,629.4432668149834,0.52,37.31466666666667,497.08800428119457
select_flex,250,30,1.5,2,1000000000.0,-1,364.73274174740567,0.37,32.15533333333333,629.4432668149834,0.52,37.31466666666667,497.08800428119457
select_flex,250,30,2.0,1,300.0,-1,585.6729228615438,0.5613333333333334,46.196,1067.1822532486635,0.738,56.05466666666667,826.4275880551037
select_flex,250,30,2.0,1,600.0,-1,585.6729228615438,0.5613333333333334,46.196,1067.1822532486635,0.738,56.05466666666667,826.4275880551037
select_flex,250,30,2.0,1,1000000000.0,-1,585.6729228615438,0.5613333333333334,46.196,1067.1822532486635,0.738,56.05466666666667,826.4275880551037
select_flex,250,30,2.0,2,300.0,-1,558.8414020078195,0.5453333333333333,29.004666666666665,808.2374641023973,0.6526666666666666,33.42333333333333,683.5394330551085
select_flex,250,30,2.0,2,600.0,-1,592.321602964918,0.5546666666666666,26.458,817.0391502464656,0.6486666666666666,28.931333333333335,704.6803766056919
select_flex,250,30,2.0,2,1000000000.0,-1,592.321602964918,0.5546666666666666,26.458,817.0391502464656,0.6486666666666666,28.931333333333335,704.6803766056919
select_flex,250,30,3.0,1,300.0,-1,722.4507858542382,0.5746666666666667,38.58,1074.7529926588886,0.6973333333333334,41.546,898.6018892565635
select_flex,250,30,3.0,1,600.0,-1,722.4507858542382,0.5746666666666667,38.58,1074.7529926588886,0.6973333333333334,41.546,898.6018892565635
select_flex,250,30,3.0,1,1000000000.0,-1,722.4507858542382,0.5746666666666667,38.58,1074.7529926588886,0.6973333333333334,41.546,898.6018892565635
select_flex,250,30,3.0,2,300.0,-1,667.4007339613376,0.5506666666666666,23.248666666666665,973.1698367852313,0.6553333333333333,24.416666666666668,820.2852853732844
select_flex,250,30,3.0,2,600.0,-1,712.2689042131269,0.5353333333333333,21.480666666666668,1242.7825515644734,0.664,24.165333333333333,977.5257278888001
select_flex,250,30,3.0,2,1000000000.0,-1,712.2689042131269,0.5353333333333333,21.480666666666668,1242.7825515644734,0.664,24.165333333333333,977.5257278888001
select_flex,250,45,1.5,1,300.0,-1,583.6666705773175,0.576,55.724,1207.5806507646544,0.7546666666666667,67.79533333333333,895.6236606709859
