R,S,rr,K,G,colchon,ev,p_cobra,n_ret,dias,neto_cupo,neto_cupo_año
100,60,1,2,600.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,1,2,600.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,1,2,600.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,1,2,600.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,1,2,1000000000.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,1,2,1000000000.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,1,2,1000000000.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,1,2,1000000000.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,1,2,1000000000.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,1,2,1000000000.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,300.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,300.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,300.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,300.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,300.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,300.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,600.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,600.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,600.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,600.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,600.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,600.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,1000000000.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,1000000000.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,1000000000.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,1000000000.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,1000000000.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,1,1000000000.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,300.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,300.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,300.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,300.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,300.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,300.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,600.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,600.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,600.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,600.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,600.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,600.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,1000000000.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,1000000000.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,1000000000.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,1000000000.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,1000000000.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,2,2,1000000000.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,300.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,300.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,300.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,300.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,300.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,300.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,600.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,600.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,600.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,600.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,600.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,600.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,1000000000.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,1000000000.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,1000000000.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,1000000000.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,1000000000.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,1,1000000000.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,300.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,300.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,300.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,300.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,300.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,300.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,600.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,600.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,600.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,600.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,600.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,600.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,1000000000.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,1000000000.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,1000000000.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,1000000000.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,1000000000.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,60,3,2,1000000000.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,300.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,300.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,300.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,300.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,300.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,300.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,600.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,600.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,600.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,600.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,600.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,600.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,1000000000.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,1000000000.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,1000000000.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,1000000000.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,1000000000.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,1,1000000000.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,300.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,300.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,300.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,300.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,300.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,300.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,600.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,600.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,600.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,600.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,600.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,600.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,1000000000.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,1000000000.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,1000000000.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,1000000000.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,1000000000.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,1,2,1000000000.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,300.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,300.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,300.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,300.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,300.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,300.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,600.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,600.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,600.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,600.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,600.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,600.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,1000000000.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,1000000000.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,1000000000.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,1000000000.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,1000000000.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,1,1000000000.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,300.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,300.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,300.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,300.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,300.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,300.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,600.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,600.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,600.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,600.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,600.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,600.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,1000000000.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,1000000000.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,1000000000.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,1000000000.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,1000000000.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,2,2,1000000000.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,300.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,300.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,300.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,300.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,300.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,300.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,600.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,600.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,600.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,600.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,600.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,600.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,1000000000.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,1000000000.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,1000000000.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,1000000000.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,1000000000.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,1,1000000000.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,300.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,300.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,300.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,300.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,300.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,300.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,600.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,600.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,600.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,600.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,600.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,600.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,1000000000.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,1000000000.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,1000000000.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,1000000000.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,1000000000.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
100,90,3,2,1000000000.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,20,1,1,300.0,-1,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,300.0,0,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,300.0,500,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,300.0,1000,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,300.0,1500,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,300.0,2500,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,600.0,-1,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,600.0,0,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,600.0,500,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,600.0,1000,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,600.0,1500,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,600.0,2500,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,1000000000.0,-1,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,1000000000.0,0,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,1000000000.0,500,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,1000000000.0,1000,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,1000000000.0,1500,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,1,1000000000.0,2500,0.0,0.0,0.0,94.838,-234.19793502895996,-622.3020269016419
150,20,1,2,300.0,-1,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,300.0,0,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,300.0,500,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,300.0,1000,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,300.0,1500,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,300.0,2500,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,600.0,-1,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,600.0,0,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,600.0,500,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,600.0,1000,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,600.0,1500,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,600.0,2500,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,1000000000.0,-1,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,1000000000.0,0,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,1000000000.0,500,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,1000000000.0,1000,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,1000000000.0,1500,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,1,2,1000000000.0,2500,0.0,0.0,0.0,52.814,-234.19793502895996,-1117.4665737739597
150,20,2,1,300.0,-1,73.8,0.04466666666666667,0.05466666666666667,93.69666666666667,-160.39793502895998,-431.39506521716794
150,20,2,1,300.0,0,73.8,0.04466666666666667,0.05466666666666667,93.69666666666667,-160.39793502895998,-431.39506521716794
150,20,2,1,300.0,500,73.8,0.04466666666666667,0.05466666666666667,93.69666666666667,-160.39793502895998,-431.39506521716794
150,20,2,1,300.0,1000,73.8,0.04466666666666667,0.05466666666666667,93.69666666666667,-160.39793502895998,-431.39506521716794
150,20,2,1,300.0,1500,73.8,0.04466666666666667,0.05466666666666667,93.69666666666667,-160.39793502895998,-431.39506521716794
150,20,2,1,300.0,2500,25.2,0.016,0.018666666666666668,95.014,-208.99793502895997,-554.3128341854665
