fase,plan,Robj,Rusd,K,G,cons_p,cons_dias,opt_p,opt_dias,colchon,cons_ev,cons_pcobra,cons_nret,opt_ev,opt_pcobra,opt_nret
fondeada,select_flex,3.0,600,3,600.0,,249.8795,,250.0,-1.0,1007.3991466911193,0.2365,0.516,804.6631568412253,0.2235,0.4225
fondeada,select_flex,3.0,600,3,1200.0,,249.768,,250.0,-1.0,1095.8765891428823,0.238,0.5515,816.9790198186212,0.2175,0.421
fondeada,select_flex,3.0,600,3,1000000000.0,,249.8795,,250.0,-1.0,1201.696387877129,0.2525,0.606,827.5408564851373,0.221,0.429
fondeada,select_flex,3.0,600,5,300.0,,249.8795,,250.0,-1.0,1017.6040883238435,0.237,0.518,802.4456167423048,0.219,0.4145
fondeada,select_flex,3.0,600,5,600.0,,249.8795,,250.0,-1.0,986.5528731223324,0.2335,0.4985,812.6301453954921,0.2145,0.412
fondeada,select_flex,3.0,600,5,1200.0,,249.8795,,250.0,-1.0,1108.1996585735617,0.2355,0.5535,827.3691372623606,0.209,0.412
fondeada,select_flex,3.0,600,5,1000000000.0,,249.8795,,250.0,-1.0,1199.078554469107,0.2455,0.598,856.7518306613553,0.211,0.4265
fondeada,select_flex,3.0,900,1,300.0,,250.0,,250.0,-1.0,1077.5989418658023,0.18,0.5035,1255.9972486377387,0.1915,0.5795
fondeada,select_flex,3.0,900,1,600.0,,250.0,,250.0,-1.0,1077.5989418658023,0.18,0.5035,1255.9972486377387,0.1915,0.5795
fondeada,select_flex,3.0,900,1,1200.0,,250.0,,250.0,-1.0,1077.5989418658023,0.18,0.5035,1255.9972486377387,0.1915,0.5795
fondeada,select_flex,3.0,900,1,1000000000.0,,250.0,,250.0,-1.0,1077.5989418658023,0.18,0.5035,1255.9972486377387,0.1915,0.5795
fondeada,select_flex,3.0,900,2,300.0,,249.8765,,250.0,-1.0,1218.3283285105806,0.1855,0.562,1060.1863735937598,0.1755,0.4895
fondeada,select_flex,3.0,900,2,600.0,,249.8765,,250.0,-1.0,1216.2862612662539,0.184,0.56,1066.3841536072778,0.175,0.491
fondeada,select_flex,3.0,900,2,1200.0,,249.8765,,250.0,-1.0,1216.81728651792,0.179,0.559,1082.1290124010734,0.1725,0.4965
fondeada,select_flex,3.0,900,2,1000000000.0,,249.6575,,250.0,-1.0,1297.974186234129,0.1795,0.5945,1182.5644501101378,0.172,0.5425
fondeada,select_flex,3.0,900,3,300.0,,249.8765,,250.0,-1.0,1215.6264776466028,0.1815,0.5575,902.3758090273717,0.1625,0.415
fondeada,select_flex,3.0,900,3,600.0,,249.8765,,250.0,-1.0,1211.8695132803457,0.1795,0.554,898.4489366277684,0.162,0.413
fondeada,select_flex,3.0,900,3,1200.0,,249.8765,,250.0,-1.0,1257.584091835148,0.1765,0.5745,919.2773627490699,0.162,0.4215
fondeada,select_flex,3.0,900,3,1000000000.0,,249.8765,,250.0,-1.0,1372.2581348439742,0.183,0.6255,905.6367017899288,0.1615,0.4185
fondeada,select_flex,3.0,900,5,300.0,,249.8765,,250.0,-1.0,1271.0650240244047,0.18,0.5815,965.2136625179285,0.159,0.443
fondeada,select_flex,3.0,900,5,600.0,,249.8765,,250.0,-1.0,1254.8156626774798,0.1775,0.5725,975.7361994844658,0.155,0.445
fondeada,select_flex,3.0,900,5,1200.0,,249.8765,,250.0,-1.0,1230.775690328279,0.1725,0.5595,934.4359275123633,0.151,0.4245
fondeada,select_flex,3.0,900,5,1000000000.0,,249.8765,,250.0,-1.0,1445.2395804488328,0.175,0.655,953.3293263523892,0.148,0.4355
