tipo,size,R,S,rr,K,G,L,reserva,ev,p_cobra,n_ret,quiebra,dias,p10,p50,p90,ev_val,p_cobra_val,n_ret_val,dias_val,p10_val,p50_val,p90_val
select_flex,25,150.0,40,5,2,400.0,1000000000.0,500,426.1468095249167,0.4686666666666667,0.844,0.992,21.926666666666666,0.0,0.0,1173.694824241635,390.85173626807085,0.462,0.788375,20.927375,0.0,0.0,1094.8083754996694
select_flex,25,100.0,40,5,2,400.0,300.0,0,426.1468095249167,0.4686666666666667,0.844,0.992,21.926666666666666,0.0,0.0,1173.694824241635,390.85173626807085,0.462,0.788375,20.927375,0.0,0.0,1094.8083754996694
select_flex,25,150.0,40,5,2,400.0,450.0,500,426.1468095249167,0.4686666666666667,0.844,0.992,21.926666666666666,0.0,0.0,1173.694824241635,390.85173626807085,0.462,0.788375,20.927375,0.0,0.0,1094.8083754996694
select_flex,25,150.0,40,5,2,400.0,450.0,0,426.1468095249167,0.4686666666666667,0.844,0.992,21.926666666666666,0.0,0.0,1173.694824241635,390.85173626807085,0.462,0.788375,20.927375,0.0,0.0,1094.8083754996694
select_flex,25,150.0,40,5,2,400.0,225.0,500,426.1468095249167,0.4686666666666667,0.844,0.992,21.926666666666666,0.0,0.0,1173.694824241635,390.85173626807085,0.462,0.788375,20.927375,0.0,0.0,1094.8083754996694
lightning,25,150.0,60,3,2,187.5,450.0,500,412.2,0.228,0.458,0.976,29.168666666666667,0.0,0.0,900.0,357.6375,0.222375,0.397375,26.406125,0.0,0.0,900.0
lightning,25,150.0,60,3,2,187.5,1000000000.0,0,412.2,0.228,0.458,0.976,29.168666666666667,0.0,0.0,900.0,357.6375,0.222375,0.397375,26.406125,0.0,0.0,900.0
lightning,25,150.0,60,3,2,187.5,1000000000.0,500,412.2,0.228,0.458,0.976,29.168666666666667,0.0,0.0,900.0,357.6375,0.222375,0.397375,26.406125,0.0,0.0,900.0
lightning,25,150.0,60,3,2,262.5,225.0,0,412.2,0.254,0.458,0.9693333333333334,44.06,0.0,0.0,900.0,411.975,0.245375,0.45775,44.013,0.0,0.0,900.0
lightning,25,150.0,60,3,2,262.5,225.0,500,412.2,0.254,0.458,0.9693333333333334,44.06,0.0,0.0,900.0,411.975,0.245375,0.45775,44.013,0.0,0.0,900.0
lightning,25,150.0,60,3,2,262.5,450.0,0,412.2,0.228,0.458,0.976,29.168666666666667,0.0,0.0,900.0,357.6375,0.222375,0.397375,26.406125,0.0,0.0,900.0
lightning,25,150.0,60,3,2,262.5,450.0,500,412.2,0.228,0.458,0.976,29.168666666666667,0.0,0.0,900.0,357.6375,0.222375,0.397375,26.406125,0.0,0.0,900.0
lightning,25,150.0,60,3,2,262.5,1000000000.0,0,412.2,0.228,0.458,0.976,29.168666666666667,0.0,0.0,900.0,357.6375,0.222375,0.397375,26.406125,0.0,0.0,900.0
lightning,25,150.0,60,3,3,150.0,225.0,0,412.2,0.254,0.458,0.9693333333333334,44.06,0.0,0.0,900.0,411.975,0.245375,0.45775,44.013,0.0,0.0,900.0
lightning,25,150.0,60,3,2,262.5,1000000000.0,500,412.2,0.228,0.458,0.976,29.168666666666667,0.0,0.0,900.0,357.6375,0.222375,0.397375,26.406125,0.0,0.0,900.0
lightning,25,150.0,60,3,3,150.0,225.0,500,412.2,0.254,0.458,0.9693333333333334,44.06,0.0,0.0,900.0,411.975,0.245375,0.45775,44.013,0.0,0.0,900.0
lightning,25,150.0,60,3,3,187.5,225.0,0,412.2,0.254,0.458,0.9693333333333334,44.06,0.0,0.0,900.0,411.975,0.245375,0.45775,44.013,0.0,0.0,900.0
lightning,25,150.0,60,3,3,187.5,225.0,500,412.2,0.254,0.458,0.9693333333333334,44.06,0.0,0.0,900.0,411.975,0.245375,0.45775,44.013,0.0,0.0,900.0
